# topic=package-update-19-close-incident
# time=2026-09-12T17:47:41+00:00
$ uname -a
Linux localhost 6.18.35 #1 SMP Mon Aug 31 18:10:37 UTC 2026 x86_64 GNU/Linux
$ id
uid=0(root) gid=0(root) groups=0(root)
$ dpkg-query -W
adduser	3.152
libodbcinst2:amd64	2.3.12-2
libodfgen-0.1-1:amd64	0.1.8-2+b2
libogdi-dev	4.1.1+ds-5
libogdi4.1:amd64	4.1.1+ds-5
libogg0:amd64	1.3.5-3+b2
libonig5:amd64	6.9.9-1+b1
libonnx1t64:amd64	1.17.0-3+b1
libonnxruntime1.21:amd64	1.21.0+dfsg-1
libopenal-data	1:1.24.2-1
libopenal1:amd64	1:1.24.2-1
libopencore-amrnb0:amd64	0.1.6-1+b2
libopencore-amrwb0:amd64	0.1.6-1+b2
libopencsg1:amd64	1.5.0-1+b3
libopenexr-3-1-30:amd64	3.1.13-2
libopengl0:amd64	1.7.0-1+b2
libopenh264-8:amd64	2.6.0+dfsg-2
libopenjp2-7:amd64	2.5.3-2.1~deb13u2
libopenjp2-7-dev:amd64	2.5.3-2.1~deb13u2
libopenmpt0t64:amd64	0.7.13-1+b1
libopenni2-0:amd64	2.2.0.33+dfsg-18+b2
libopus0:amd64	1.5.2-2
liborc-0.4-0t64:amd64	1:0.4.41-1
liborcus-0.18-0:amd64	0.19.2-6+b1
liborcus-parser-0.18-0:amd64	0.19.2-6+b1
libp11-kit-dev:amd64	0.25.5-3
libp11-kit0:amd64	0.25.5-3
libpagemaker-0.0-0:amd64	0.0.4-1+b2
libpam-modules:amd64	1.7.0-5
libpam-modules-bin	1.7.0-5
libpam-runtime	1.7.0-5
libpam-systemd:amd64	257.9-1~deb13u1
libpam0g:amd64	1.7.0-5
libpango-1.0-0:amd64	1.56.3-1
libpangocairo-1.0-0:amd64	1.56.3-1
libpangoft2-1.0-0:amd64	1.56.3-1
libpangoxft-1.0-0:amd64	1.56.3-1
libpaper-utils	2.2.5-0.3+b2
libpaper2:amd64	2.2.5-0.3+b2
libpathplan4:amd64	2.42.4-3
libpciaccess0:amd64	0.17-3+b3
libpcre2-16-0:amd64	10.46-1~deb13u1
libpcre2-32-0:amd64	10.46-1~deb13u1
libpcre2-8-0:amd64	10.46-1~deb13u1
libpcre2-dev:amd64	10.46-1~deb13u1
libpcre2-posix3:amd64	10.46-1~deb13u1
libpcsclite1:amd64	2.3.3-1
libpentaho-reporting-flow-engine-java	0.9.4-6
libperl5.40:amd64	5.40.1-6
libpgm-5.3-0t64:amd64	5.3.128~dfsg-2.1+b1
libpipewire-0.3-0t64:amd64	1.4.2-1
libpixie-java	1:1.1.6-5
libpixman-1-0:amd64	0.44.0-3
libpkgconf3:amd64	1.8.1-4
libplacebo349:amd64	7.349.0-3
libpng-dev:amd64	1.6.48-1+deb13u5
libpng-tools	1.6.48-1+deb13u5
libpng16-16t64:amd64	1.6.48-1+deb13u5
libpocketsphinx3:amd64	0.8+5prealpha+1-15+b4
libpoppler-dev:amd64	25.03.0-5+deb13u4
libpoppler-private-dev:amd64	25.03.0-5+deb13u4
libpoppler147:amd64	25.03.0-5+deb13u4
libpopt0:amd64	1.19+dfsg-2
libportaudio2:amd64	19.6.0-1.2+b3
libpostproc58:amd64	7:7.1.5-0+deb13u1
libpq-dev	17.10-0+deb13u1
libpq5:amd64	17.10-0+deb13u1
libproc2-0:amd64	2:4.0.4-9
libproj-dev:amd64	9.6.0-1
libproj25:amd64	9.6.0-1
libprotobuf32t64:amd64	3.21.12-11
libproxy1v5:amd64	0.5.9-1
libpsl-dev:amd64	0.21.2-1.1+b1
libpsl5t64:amd64	0.21.2-1.1+b1
libpthreadpool0:amd64	0.0~git20240616.560c60d-1
libpulse0:amd64	17.0+dfsg1-2+b1
libpython3-dev:amd64	3.13.5-1
libpython3-stdlib:amd64	3.13.5-1
libpython3.13:amd64	3.13.5-2+deb13u4
libpython3.13-dev:amd64	3.13.5-2+deb13u4
libpython3.13-minimal:amd64	3.13.5-2+deb13u4
libpython3.13-stdlib:amd64	3.13.5-2+deb13u4
libqhull-dev:amd64	2020.2-6+b2
libqhull-r8.0:amd64	2020.2-6+b2
libqhull8.0:amd64	2020.2-6+b2
libqhullcpp8.0:amd64	2020.2-6+b2
libqrencode4:amd64	4.1.1-2
libqscintilla2-qt5-15:amd64	2.14.1+dfsg-1+b4
libqscintilla2-qt5-l10n	2.14.1+dfsg-1
libqt5core5t64:amd64	5.15.15+dfsg-6+deb13u1
libqt5dbus5t64:amd64	5.15.15+dfsg-6+deb13u1
libqt5gamepad5:amd64	5.15.15-2
libqt5gui5t64:amd64	5.15.15+dfsg-6+deb13u1
libqt5multimedia5:amd64	5.15.15-2
libqt5network5t64:amd64	5.15.15+dfsg-6+deb13u1
libqt5printsupport5t64:amd64	5.15.15+dfsg-6+deb13u1
libqt5qml5:amd64	5.15.15+dfsg-3
libqt5qmlmodels5:amd64	5.15.15+dfsg-3
libqt5quick5:amd64	5.15.15+dfsg-3
libqt5svg5:amd64	5.15.15-2
libqt5waylandclient5:amd64	5.15.15-3
libqt5waylandcompositor5:amd64	5.15.15-3
libqt5widgets5t64:amd64	5.15.15+dfsg-6+deb13u1
libquadmath0:amd64	14.2.0-19
libqxp-0.0-0	0.0.2-1+b4
librabbitmq4:amd64	0.15.0-1
libraptor2-0:amd64	2.0.16-6
librasqal3t64:amd64	0.9.33-2.1+b2
librav1e-dev:amd64	0.7.1-9+b2
librav1e0.7:amd64	0.7.1-9+b2
libraw1394-11:amd64	2.1.2-2+b2
librdf0t64:amd64	1.0.17-4+b1
libre2-11:amd64	20240702-3+b1
libreadline8t64:amd64	8.2-6
libreoffice	4:25.2.3-2+deb13u3
libreoffice-base	4:25.2.3-2+deb13u3
libreoffice-base-core	4:25.2.3-2+deb13u3
libreoffice-base-drivers	4:25.2.3-2+deb13u3
libreoffice-calc	4:25.2.3-2+deb13u3
libreoffice-common	4:25.2.3-2+deb13u3
libreoffice-core	4:25.2.3-2+deb13u3
libreoffice-draw	4:25.2.3-2+deb13u3
libreoffice-impress	4:25.2.3-2+deb13u3
libreoffice-java-common	4:25.2.3-2+deb13u3
libreoffice-math	4:25.2.3-2+deb13u3
libreoffice-nlpsolver	4:0.9+LibO25.2.3-2+deb13u3
libreoffice-report-builder	4:25.2.3-2+deb13u3
libreoffice-report-builder-bin	4:25.2.3-2+deb13u3
libreoffice-script-provider-bsh	4:25.2.3-2+deb13u3
libreoffice-script-provider-js	4:25.2.3-2+deb13u3
libreoffice-script-provider-python	4:25.2.3-2+deb13u3
libreoffice-sdbc-firebird	4:25.2.3-2+deb13u3
libreoffice-sdbc-hsqldb	4:25.2.3-2+deb13u3
libreoffice-sdbc-mysql	4:25.2.3-2+deb13u3
libreoffice-sdbc-postgresql	4:25.2.3-2+deb13u3
libreoffice-style-colibre	4:25.2.3-2+deb13u3
libreoffice-uiconfig-base	4:25.2.3-2+deb13u3
libreoffice-uiconfig-calc	4:25.2.3-2+deb13u3
libreoffice-uiconfig-common	4:25.2.3-2+deb13u3
libreoffice-uiconfig-draw	4:25.2.3-2+deb13u3
libreoffice-uiconfig-impress	4:25.2.3-2+deb13u3
libreoffice-uiconfig-math	4:25.2.3-2+deb13u3
libreoffice-uiconfig-report-builder	4:25.2.3-2+deb13u3
libreoffice-uiconfig-writer	4:25.2.3-2+deb13u3
libreoffice-wiki-publisher	4:1.2.0+LibO25.2.3-2+deb13u3
libreoffice-writer	4:25.2.3-2+deb13u3
librepository-java	1.1.6-4
librevenge-0.0-0:amd64	0.0.5-3+b2
librhash1:amd64	1.4.5-1
librhino-java	1.7.15-1
librist4:amd64	0.2.11+dfsg-1
librsvg2-2:amd64	2.60.0+dfsg-1
librsvg2-common:amd64	2.60.0+dfsg-1
librtmp-dev:amd64	2.4+20151223.gitfa8646d.1-2+b5
librtmp1:amd64	2.4+20151223.gitfa8646d.1-2+b5
librttopo-dev:amd64	1.1.0-4
librttopo1:amd64	1.1.0-4
librubberband2:amd64	3.3.0+dfsg-2+b3
libruby:amd64	1:3.3+b1
libruby3.3:amd64	3.3.8-2
libsac-java	1.3+dfsg-6
libsamplerate0:amd64	0.2.2-4+b2
libsasl2-2:amd64	2.1.28+dfsg1-9
libsasl2-modules-db:amd64	2.1.28+dfsg1-9
libsbc1:amd64	2.1-1
libsdl2-2.0-0:amd64	2.32.4+dfsg-1
libseccomp2:amd64	2.6.0-2
libselinux1:amd64	3.8.1-1
libsemanage-common	3.8.1-1
libsemanage2:amd64	3.8.1-1
libsensors-config	1:3.6.2-2
libsensors5:amd64	1:3.6.2-2
libsepol2:amd64	3.8.1-1
libserd-0-0:amd64	0.32.4-1
libserializer-java	1.1.6-6
libservlet-api-java	4.0.1-2
libservlet3.1-java	1:4.0.1-2
libsframe1:amd64	2.44-3
libsharpyuv-dev:amd64	1.5.0-0.1
libsharpyuv0:amd64	1.5.0-0.1
libshine3:amd64	3.1.1-2+b2
libshout3:amd64	2.4.6-1+b3
libsidplay1v5:amd64	1.36.60-1+b2
libslang2:amd64	2.3.3-5+b2
libsm-dev:amd64	2:1.2.6-1
libsm6:amd64	2:1.2.6-1
libsmartcols1:amd64	2.41-5
libsnappy1v5:amd64	1.2.2-1
libsndfile1:amd64	1.2.2-2+b1
libsodium23:amd64	1.0.18-1+deb13u1
libsonic0:amd64	0.2.0-13+b1
libsord-0-0:amd64	0.16.18-1
libsoundtouch1:amd64	2.4.0+ds-1
libsoup-3.0-0:amd64	3.6.5-3
libsoup-3.0-common	3.6.5-3
libsox-fmt-alsa:amd64	14.4.2+git20190427-5+b3
libsox-fmt-base:amd64	14.4.2+git20190427-5+b3
libsox-fmt-mp3:amd64	14.4.2+git20190427-5+b3
libsox3:amd64	14.4.2+git20190427-5+b3
libsoxr0:amd64	0.1.3-4+b2
libspa-0.2-modules:amd64	1.4.2-1
libspandsp2t64:amd64	0.0.6+dfsg-2.2
libspatialite-dev:amd64	5.1.0-3+b2
libspatialite8t64:amd64	5.1.0-3+b2
libspectre1:amd64	0.2.12-1+b2
libspeex1:amd64	1.2.1-3
libsphinxbase3t64:amd64	0.8+5prealpha+1-21+b1
libspnav0	1.2-1
libsqlite3-0:amd64	3.46.1-7+deb13u1
libsqlite3-dev:amd64	3.46.1-7+deb13u1
libsratom-0-0:amd64	0.6.18-1
libsrt1.5-gnutls:amd64	1.5.4-1
libsrtp2-1:amd64	2.7.0-3
libssh-4:amd64	0.11.2-1+deb13u1
libssh2-1-dev:amd64	1.11.1-1+deb13u1
libssh2-1t64:amd64	1.11.1-1+deb13u1
libssl-dev:amd64	3.5.6-1~deb13u2
libssl3t64:amd64	3.5.6-1~deb13u2
libstaroffice-0.0-0:amd64	0.0.7-1+b2
libstartup-notification0:amd64	0.12-8
libstdc++-14-dev:amd64	14.2.0-19
libstdc++6:amd64	14.2.0-19
libsuitesparseconfig7:amd64	1:7.10.1+dfsg-1
libsuperlu-dev:amd64	7.0.1+dfsg1-2
libsuperlu7:amd64	7.0.1+dfsg1-2
libsvtav1enc-dev:amd64	2.3.0+dfsg-1
libsvtav1enc2:amd64	2.3.0+dfsg-1
libswresample5:amd64	7:7.1.5-0+deb13u1
libswscale8:amd64	7:7.1.5-0+deb13u1
libsystemd-shared:amd64	257.9-1~deb13u1
libsystemd0:amd64	257.9-1~deb13u1
libsz2:amd64	1.1.3-1+b1
libtag2:amd64	2.0.2-2
libtasn1-6:amd64	4.20.0-2+deb13u1
libtasn1-6-dev:amd64	4.20.0-2+deb13u1
libtasn1-doc	4.20.0-2+deb13u1
libtcl8.6:amd64	8.6.16+dfsg-1
libtesseract-dev:amd64	5.5.0-1+b1
libtesseract5:amd64	5.5.0-1+b1
libtext-charwidth-perl:amd64	0.04-11+b4
libtext-iconv-perl:amd64	1.7-8+b4
libtext-wrapi18n-perl	0.06-10
libthai-data	0.1.29-2
libthai0:amd64	0.1.29-2+b1
libtheora0:amd64	1.2.0~alpha1+dfsg-6
libtheoradec1:amd64	1.2.0~alpha1+dfsg-6
libtheoraenc1:amd64	1.2.0~alpha1+dfsg-6
libtiff-dev:amd64	4.7.0-3+deb13u3
libtiff6:amd64	4.7.0-3+deb13u3
libtiffxx6:amd64	4.7.0-3+deb13u3
libtinfo6:amd64	6.5+20250216-2
libtirpc-common	1.3.6+ds-1
libtirpc-dev:amd64	1.3.6+ds-1
libtirpc3t64:amd64	1.3.6+ds-1
libtk8.6:amd64	8.6.16-1
libtomcrypt1:amd64	1.18.2+dfsg-7+b2
libtommath1:amd64	1.3.0-1
libtool	2.5.4-4
libtsan2:amd64	14.2.0-19
libtwolame0:amd64	0.4.0-2+b2
libubsan1:amd64	14.2.0-19
libudev1:amd64	257.9-1~deb13u1
libudfread0:amd64	1.1.2-1+b2
libunbound8:amd64	1.22.0-2+deb13u3
libunibreak6:amd64	6.1-3
libunistring5:amd64	1.3-2
libuno-cppu3t64	4:25.2.3-2+deb13u3
libuno-cppuhelpergcc3-3t64	4:25.2.3-2+deb13u3
libuno-purpenvhelpergcc3-3t64	4:25.2.3-2+deb13u3
libuno-sal3t64	4:25.2.3-2+deb13u3
libuno-salhelpergcc3-3t64	4:25.2.3-2+deb13u3
libunoloader-java	4:25.2.3-2+deb13u3
libunwind8:amd64	1.8.1-0.1
liburiparser-dev	0.9.8+dfsg-2
liburiparser1:amd64	0.9.8+dfsg-2
libusb-1.0-0:amd64	2:1.0.28-1
libuuid1:amd64	2.41-5
libuv1t64:amd64	1.50.0-2
libv4l-0t64:amd64	1.30.1-1
libv4lconvert0t64:amd64	1.30.1-1
libva-drm2:amd64	2.22.0-3
libva-x11-2:amd64	2.22.0-3
libva2:amd64	2.22.0-3
libvdpau-va-gl1:amd64	0.4.2-2
libvdpau1:amd64	1.5-3+b1
libvidstab1.1:amd64	1.1.0-2+b2
libvisio-0.1-1:amd64	0.1.7-1+b5
libvisual-0.4-0:amd64	0.4.2-2+b2
libvncclient1:amd64	0.9.15+dfsg-1
libvncserver1:amd64	0.9.15+dfsg-1
libvo-aacenc0:amd64	0.1.3-3
libvo-amrwbenc0:amd64	0.1.3-2+b2
libvorbis0a:amd64	1.3.7-3
libvorbisenc2:amd64	1.3.7-3
libvorbisfile3:amd64	1.3.7-3
libvpl2	1:2.14.0-1+b1
libvpx9:amd64	1.15.0-2.1
libvulkan1:amd64	1.4.309.0-1
libwacom-common	2.14.0-1
libwacom9:amd64	2.14.0-1
libwavpack1:amd64	5.8.1-1
libwayland-client0:amd64	1.23.1-3
libwayland-cursor0:amd64	1.23.1-3
libwayland-egl1:amd64	1.23.1-3
libwayland-server0:amd64	1.23.1-3
libwebp-dev:amd64	1.5.0-0.1
libwebp7:amd64	1.5.0-0.1
libwebpdecoder3:amd64	1.5.0-0.1
libwebpdemux2:amd64	1.5.0-0.1
libwebpmux3:amd64	1.5.0-0.1
libwebrtc-audio-processing-1-3:amd64	1.3-3+b1
libwebsocket-api-java	1.1-2
libwildmidi2:amd64	0.4.3-1+b3
libwpd-0.10-10:amd64	0.10.3-2+b2
libwpg-0.3-3:amd64	0.3.4-3+b2
libwps-0.4-4:amd64	0.4.14-2+b2
libwrap0:amd64	7.6.q-36
libx11-6:amd64	2:1.8.12-1
libx11-data	2:1.8.12-1
libx11-dev:amd64	2:1.8.12-1
libx11-xcb1:amd64	2:1.8.12-1
libx264-164:amd64	2:0.164.3108+git31e19f9-2+b1
libx265-215:amd64	4.1-2
libxau-dev:amd64	1:1.0.11-1
libxau6:amd64	1:1.0.11-1
libxaw7:amd64	2:1.0.16-1
libxcb-composite0:amd64	1.17.0-2+b1
libxcb-damage0:amd64	1.17.0-2+b1
libxcb-dri3-0:amd64	1.17.0-2+b1
libxcb-glx0:amd64	1.17.0-2+b1
libxcb-icccm4:amd64	0.4.2-1
libxcb-image0:amd64	0.4.0-2+b2
libxcb-keysyms1:amd64	0.4.1-1
libxcb-present0:amd64	1.17.0-2+b1
libxcb-randr0:amd64	1.17.0-2+b1
libxcb-render-util0:amd64	0.3.10-1
libxcb-render0:amd64	1.17.0-2+b1
libxcb-shape0:amd64	1.17.0-2+b1
libxcb-shm0:amd64	1.17.0-2+b1
libxcb-sync1:amd64	1.17.0-2+b1
libxcb-util1:amd64	0.4.1-1
libxcb-xfixes0:amd64	1.17.0-2+b1
libxcb-xinerama0:amd64	1.17.0-2+b1
libxcb-xinput0:amd64	1.17.0-2+b1
libxcb-xkb1:amd64	1.17.0-2+b1
libxcb1:amd64	1.17.0-2+b1
libxcb1-dev:amd64	1.17.0-2+b1
libxcomposite1:amd64	1:0.4.6-1
libxcursor1:amd64	1:1.2.3-1
libxcvt0:amd64	0.1.3-1
libxdamage1:amd64	1:1.1.6-1+b2
libxdmcp-dev:amd64	1:1.1.5-1
libxdmcp6:amd64	1:1.1.5-1
libxdot4:amd64	2.42.4-3
libxerces-c-dev:amd64	3.2.4+debian-1.3+b2
libxerces-c3.2t64:amd64	3.2.4+debian-1.3+b2
libxext6:amd64	2:1.3.4-1+b3
libxfixes3:amd64	1:6.0.0-2+b4
libxfont2:amd64	1:2.0.6-1+b3
libxft2:amd64	2.3.6-1+b4
libxi6:amd64	2:1.8.2-1
libxinerama1:amd64	2:1.1.4-3+b4
libxkbcommon-x11-0:amd64	1.7.0-2
libxkbcommon0:amd64	1.7.0-2
libxkbfile1:amd64	1:1.1.0-1+b4
libxml-commons-external-java	1.4.01-6
libxml-java	1.1.7-1
libxml2:amd64	2.12.7+dfsg+really2.9.14-2.1+deb13u3
libxml2-dev:amd64	2.12.7+dfsg+really2.9.14-2.1+deb13u3
libxmlgraphics-commons-java	2.10-3
libxmlsec1t64:amd64	1.2.41-1+b1
libxmlsec1t64-nss:amd64	1.2.41-1+b1
libxmu6:amd64	2:1.1.3-3+b4
libxmuu1:amd64	2:1.1.3-3+b4
libxnnpack0.20241108:amd64	0.0~git20241108.4ea82e5-2
libxnvctrl0:amd64	535.171.04-1+b2
libxpm4:amd64	1:3.5.17-1+b3
libxrandr2:amd64	2:1.5.4-1+b3
libxrender1:amd64	1:0.9.12-1
libxshmfence1:amd64	1.3.3-1
libxslt1-dev:amd64	1.1.35-1.2+deb13u3
libxslt1.1:amd64	1.1.35-1.2+deb13u3
libxss1:amd64	1:1.2.3-1+b3
libxt-dev:amd64	1:1.2.1-1.2+b2
libxt6t64:amd64	1:1.2.1-1.2+b2
libxtables12:amd64	1.8.11-2
libxtst6:amd64	2:1.2.5-1
libxv1:amd64	2:1.0.11-1.1+b3
libxvidcore4:amd64	2:1.3.7-1+b2
libxxf86dga1:amd64	2:1.1.5-1+b3
libxxf86vm1:amd64	1:1.1.4-1+b4
libxxhash-dev:amd64	0.8.3-2
libxxhash0:amd64	0.8.3-2
libyajl2:amd64	2.1.0-5+b2
libyaml-0-2:amd64	0.2.5-2
libyuv-dev:amd64	0.0.1904.20250204-1
libyuv0:amd64	0.0.1904.20250204-1
libz3-4:amd64	4.13.3-1
libzbar0t64:amd64	0.23.93-8
libzimg2:amd64	3.0.5+ds1-1+b2
libzip5:amd64	1.11.3-2
libzix-0-0:amd64	0.6.2-1
libzmf-0.0-0:amd64	0.0.2-1+b9
libzmq5:amd64	4.3.5-1+b3
libzstd-dev:amd64	1.5.7+dfsg-1
libzstd1:amd64	1.5.7+dfsg-1
libzvbi-common	0.2.44-1
libzvbi0t64:amd64	0.2.44-1
libzxcvbn0:amd64	2.5+dfsg-2+b2
libzxing3:amd64	2.3.0-4
linux-base	4.12.1
linux-headers-6.12.96+deb13-amd64	6.12.96-1
linux-headers-6.12.96+deb13-common	6.12.96-1
linux-headers-amd64	6.12.96-1
linux-image-6.12.96+deb13-amd64	6.12.96-1
linux-kbuild-6.12.96+deb13	6.12.96-1
linux-libc-dev	6.12.96-1
login	1:4.16.0-2+really2.41-5
login.defs	1:4.17.4-2
logrotate	3.22.0-1
logsave	1.47.2-3+b11
m4	1.4.19-8
make	4.4.1-2
manpages	6.9.1-1
manpages-dev	6.9.1-1
mariadb-common	1:11.8.6-0+deb13u1
mawk	1.3.4.20250131-1
media-types	13.0.0
mesa-libgallium:amd64	25.0.7-2
mesa-vdpau-drivers:amd64	25.0.7-2
mount	2.41-5
mysql-common	5.8+1.1.1
ncurses-base	6.5+20250216-2
ncurses-bin	6.5+20250216-2
netbase	6.5
netcat-openbsd	1.229-1
nettle-dev:amd64	3.10.1-1
nginx	1.26.3-3+deb13u1
nginx-common	1.26.3-3+deb13u1
ninja-build	1.12.1-1
ocl-icd-libopencl1:amd64	2.3.3-1
openbox	3.6.1-12+b2
openjdk-21-jdk:amd64	21.0.11+10-1~deb13u2
openjdk-21-jdk-headless:amd64	21.0.11+10-1~deb13u2
openjdk-21-jre:amd64	21.0.11+10-1~deb13u2
openjdk-21-jre-headless:amd64	21.0.11+10-1~deb13u2
openscad	2021.01-8
openscad-mcad	2019.05-1
openssl	3.5.6-1~deb13u2
openssl-provider-legacy	3.5.6-1~deb13u2
pahole	1.30-1
pandoc	3.1.11.1+ds-2
pandoc-data	3.1.11.1-3
passwd	1:4.17.4-2
patch	2.8-2
perl	5.40.1-6
perl-base	5.40.1-6
perl-modules-5.40	5.40.1-6
php	2:8.4+96
php-common	2:96
php8.4	8.4.23-1~deb13u1
php8.4-cli	8.4.23-1~deb13u1
php8.4-common	8.4.23-1~deb13u1
php8.4-opcache	8.4.23-1~deb13u1
php8.4-readline	8.4.23-1~deb13u1
picom	12.5-1
pinentry-curses	1.3.1-2
pipx	1.7.1-1
pkgconf:amd64	1.8.1-4
pkgconf-bin	1.8.1-4
pocketsphinx-en-us	0.8+5prealpha+1-15
poppler-data	0.4.12-1
procps	2:4.0.4-9
proj-bin	9.6.0-1
proj-data	9.6.0-1
psmisc	23.7-2
python-is-python3	3.13.3-1
python3	3.13.5-1
python3-argcomplete	3.6.2-1
python3-autocommand	2.2.2-3
python3-bcrypt	4.2.0-2.1+b1
python3-certifi	2025.1.31+ds-1
python3-cffi-backend:amd64	1.17.1-3
python3-chardet	5.2.0+dfsg-2
python3-charset-normalizer	3.4.2-1
python3-click	8.2.0+0.really.8.1.8-1
python3-cryptography	43.0.0-3
python3-deprecated	1.2.18-1
python3-dev	3.13.5-1
python3-idna	3.10-1
python3-inflect	7.3.1-2
python3-jaraco.context	6.0.1-1
python3-jaraco.functools	4.1.0-1
python3-jwcrypto	1.5.6-1
python3-minimal	3.13.5-1
python3-more-itertools	10.7.0-1
python3-numpy	1:2.2.4+ds-1
python3-numpy-dev:amd64	1:2.2.4+ds-1
python3-packaging	25.0-1
python3-pip	25.1.1+dfsg-1
python3-pip-whl	25.1.1+dfsg-1
python3-pkg-resources	78.1.1-0.1
python3-platformdirs	4.3.7-1
python3-pyaudio	0.2.13-1+b5
python3-redis	6.1.0-2
python3-requests	2.32.3+dfsg-5
python3-setuptools-whl	78.1.1-0.1
python3-tk:amd64	3.13.5-1
python3-typeguard	4.4.2-1
python3-typing-extensions	4.13.2-1
python3-uno	4:25.2.3-2+deb13u3
python3-urllib3	2.3.0-3+deb13u1
python3-userpath	1.9.2-1
python3-venv	3.13.5-1
python3-websockify	0.12.0+dfsg1-4+b1
python3-wheel	0.46.1-2
python3-wrapt	1.15.0-4+b1
python3.13	3.13.5-2+deb13u4
python3.13-dev	3.13.5-2+deb13u4
python3.13-minimal	3.13.5-2+deb13u4
python3.13-tk	3.13.5-2+deb13u4
python3.13-venv	3.13.5-2+deb13u4
qt5-gtk-platformtheme:amd64	5.15.15+dfsg-6+deb13u1
qttranslations5-l10n	5.15.15-2
qtwayland5:amd64	5.15.15-3
rake	13.2.1-1
readline-common	8.2-6
ri	1:3.3
ripgrep	14.1.1-1+b4
rpcsvc-proto	1.4.3-1
rsync	3.4.1+ds1-5+deb13u1
ruby	1:3.3+b1
ruby-csv	3.3.4-1
ruby-dev:amd64	1:3.3+b1
ruby-did-you-mean	1.6.3-2
ruby-full	1:3.3
ruby-net-telnet	0.2.0-1
ruby-ruby2-keywords	0.0.5-1
ruby-rubygems	3.6.7-2
ruby-sdbm:amd64	1.0.0-5+b7
ruby-webrick	1.9.1-1
ruby-xmlrpc	0.3.3-2
ruby3.3	3.3.8-2
ruby3.3-dev:amd64	3.3.8-2
ruby3.3-doc	3.3.8-2
rubygems-integration	1.19
scrot	1.12.1-1
sed	4.9-2
sensible-utils	0.0.25
shared-mime-info	2.4-5+b2
socat	1.8.0.3-1
sox	14.4.2+git20190427-5+b3
sqv	1.3.0-3+b2
ssl-cert	1.1.3
sudo	1.9.16p2-3+deb13u2
supervisor	4.2.5-3
swig	4.3.0-1
systemd	257.9-1~deb13u1
systemd-sysv	257.9-1~deb13u1
sysvinit-utils	3.14-4
tar	1.35+dfsg-3.1
tcl	8.6.16
tcl8.6	8.6.16+dfsg-1
tesseract-ocr	5.5.0-1+b1
tesseract-ocr-afr	1:4.1.0-2
tesseract-ocr-all	5.5.0-1
tesseract-ocr-amh	1:4.1.0-2
tesseract-ocr-ara	1:4.1.0-2
tesseract-ocr-asm	1:4.1.0-2
tesseract-ocr-aze	1:4.1.0-2
tesseract-ocr-aze-cyrl	1:4.1.0-2
tesseract-ocr-bel	1:4.1.0-2
tesseract-ocr-ben	1:4.1.0-2
tesseract-ocr-bod	1:4.1.0-2
tesseract-ocr-bos	1:4.1.0-2
tesseract-ocr-bre	1:4.1.0-2
tesseract-ocr-bul	1:4.1.0-2
tesseract-ocr-cat	1:4.1.0-2
tesseract-ocr-ceb	1:4.1.0-2
tesseract-ocr-ces	1:4.1.0-2
tesseract-ocr-chi-sim	1:4.1.0-2
tesseract-ocr-chi-sim-vert	1:4.1.0-2
tesseract-ocr-chi-tra	1:4.1.0-2
tesseract-ocr-chi-tra-vert	1:4.1.0-2
tesseract-ocr-chr	1:4.1.0-2
tesseract-ocr-cos	1:4.1.0-2
tesseract-ocr-cym	1:4.1.0-2
tesseract-ocr-dan	1:4.1.0-2
tesseract-ocr-deu	1:4.1.0-2
tesseract-ocr-div	1:4.1.0-2
tesseract-ocr-dzo	1:4.1.0-2
tesseract-ocr-ell	1:4.1.0-2
tesseract-ocr-eng	1:4.1.0-2
tesseract-ocr-enm	1:4.1.0-2
tesseract-ocr-epo	1:4.1.0-2
tesseract-ocr-est	1:4.1.0-2
tesseract-ocr-eus	1:4.1.0-2
tesseract-ocr-fao	1:4.1.0-2
tesseract-ocr-fas	1:4.1.0-2
tesseract-ocr-fil	1:4.1.0-2
tesseract-ocr-fin	1:4.1.0-2
tesseract-ocr-fra	1:4.1.0-2
tesseract-ocr-frk	1:4.1.0-2
tesseract-ocr-frm	1:4.1.0-2
tesseract-ocr-fry	1:4.1.0-2
tesseract-ocr-gla	1:4.1.0-2
tesseract-ocr-gle	1:4.1.0-2
tesseract-ocr-glg	1:4.1.0-2
tesseract-ocr-grc	1:4.1.0-2
tesseract-ocr-guj	1:4.1.0-2
tesseract-ocr-hat	1:4.1.0-2
tesseract-ocr-heb	1:4.1.0-2
tesseract-ocr-hin	1:4.1.0-2
tesseract-ocr-hrv	1:4.1.0-2
tesseract-ocr-hun	1:4.1.0-2
tesseract-ocr-hye	1:4.1.0-2
tesseract-ocr-iku	1:4.1.0-2
tesseract-ocr-ind	1:4.1.0-2
tesseract-ocr-isl	1:4.1.0-2
tesseract-ocr-ita	1:4.1.0-2
tesseract-ocr-ita-old	1:4.1.0-2
tesseract-ocr-jav	1:4.1.0-2
tesseract-ocr-jpn	1:4.1.0-2
tesseract-ocr-jpn-vert	1:4.1.0-2
tesseract-ocr-kan	1:4.1.0-2
tesseract-ocr-kat	1:4.1.0-2
tesseract-ocr-kat-old	1:4.1.0-2
tesseract-ocr-kaz	1:4.1.0-2
tesseract-ocr-khm	1:4.1.0-2
tesseract-ocr-kir	1:4.1.0-2
tesseract-ocr-kmr	1:4.1.0-2
